id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
23630	461	GF04001701S	soil	48.3826	9.38238	Europe	2011	2011	forest	fITS7/ITS4	7.6	877	5.3	14.7	40619	0	990
23631	461	GF04001636S	soil	48.38	9.35145	Europe	2011	2011	forest	fITS7/ITS4	7.6	848	5	16.9	38337	0	255
23632	461	GF04001810S	soil	48.3895	9.40651	Europe	2011	2011	forest	fITS7/ITS4	7.9	780	5.9	16.4	45396	0	1
23638	14	GF05029636S	root	51.0175	5.5771	Europe	2018	2018	forest	ITS86F/ITS4	10.2	755	5	12.1	14063	0	191
23641	278	GF05004899S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	42691	0	2
23650	652	GF01019456S	soil	41.85	124.9	Asia	2013	2013	forest	ITS3/ITS4	4.7	773	5.5	19	55362	0	2
23651	378	GF04012018S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	162773	0	2
23652	378	GF04013810S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	80926	0	9
23654	106	GF05021325S	root	36.9081	129.189	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	8.7	1450	5.3	29.9	63601	0	4
23655	378	GF04013706S	topsoil	21.612	101.574	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	5	39560	0	15
23656	25	GF05028374S	soil	31.85	103.56	Asia	2020	2020	shrubland	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	55166	0	15
23657	378	GF04013151S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	489523	0	2
23664	378	GF04013101S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	214568	0	29
23667	312	GF05000939V	soil	43.08	11.2	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	5.9	11.5	48258	0	113
23670	378	GF04011894S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	596304	0	1
23672	235	GF05010238S	air	59.9445	10.7116	Europe	2017	2017	anthropogenic	gITS7/ITS4	6.1	911	5.4	11	196646	0	130
23674	15	GF05029132S	root	29.08	117.9	Asia	2014	2014	forest	ITS1F/ITS4 then fITS7/ITS4	18.1	1859	5.3	4.7	31295	0	1
23677	597	GF03000240S	soil	60.9662	25.6525	Europe	2019	2019	anthropogenic	ITS_S2F + ITS3 mixed 1:1/ITS4	4.7	609	5.7	14.4	41075	0	1
23680	266	GF05005947S	soil	53.2002	10.7981	Europe	2017	2017	forest	ITS3_KYO2/ITS4	9	700	6.2	16.9	67832	0	452
23713	408	GF04005694S	litter	56.848	59.863	Asia	2017	2017	forest	fITS7/ITS4	1.6	512	4.9	20.3	84931	0	2
23715	713	GF01012574S	soil	35.9195	138.831	Asia	2017	2017	forest	gITS7/ITS4ngs	10.2	1040	5.3	26.4	30053	0	492
23717	683	GF01016406S	soil	31.11	-95.15	North America	2012	2012	forest	ITS3/ITS4	19.6	1208	5.1	3.3	3631	0	24
23720	286	GF05004339S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	33983	0	1
23735	805	GF01005854S	soil	37.9146	-119.267	North America	2013	2013	forest	ITS1F/ITS2	1.8	751	5.5	11.2	39614	0	5
23737	516	GF03007888S	litter	48.6639	14.7056	Europe	2015	2015	forest	gITS7/ITS4	6.6	784	4.5	21.5	16442	0	4157
23752	595	GF03000681S	topsoil	58.418	26.5866	Europe	2014	2014	forest	gITS7/ITS4ngs	5.6	641	5.6	17.4	44748	0	61
23773	50	GF05025895S	soil	47.04	8.71	Europe	2012	2012	forest	ITS3/ITS4	5.9	2128	5	18.1	26683	0	718
23775	378	GF04011620S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	137167	0	19
23779	461	GF04001674S	soil	51.1347	10.3786	Europe	2011	2011	forest	fITS7/ITS4	7.9	679	5.3	17.3	36927	0	728
23780	378	GF04013103S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	31334	0	3
23781	15	GF05029126S	root	29.08	117.9	Asia	2014	2014	forest	ITS1F/ITS4 then fITS7/ITS4	18.1	1859	5.3	4.7	14616	0	1
23785	211	GF05012313S	soil	41.8694	2.87528	Europe	2014	2014	forest	ITS1F/ITS2	15.8	733	7.1	4.3	98591	0	8
23797	50	GF05025881S	soil	47.23	7.42	Europe	2015	2015	forest	ITS3/ITS4	6.6	1600	5.7	25.5	41951	0	62
23804	378	GF04012425S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	254520	0	1
23811	516	GF03007889S	soil	48.6667	14.7078	Europe	2015	2015	forest	gITS7/ITS4	6.9	760	4.3	20.1	22237	0	45
23814	536	GF03006921S	soil	46.8028	9.91186	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	0.2	1220	5.2	23.1	57870	0	1
23819	508	GF03008364S	air	45.77	2.95	Europe	2017	2017	grassland	5.8S_Fun/ITS4_Fun	6.9	1214	5.2	15.4	32493	0	1
23828	312	GF05001510V	soil	25.35	-101.03	North America	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	8.1	0.9	28066	0	152
23836	461	GF04001676S	soil	53.1918	13.9303	Europe	2011	2011	forest	fITS7/ITS4	8.7	609	4.8	14.1	42294	0	2
23838	106	GF05021343S	root	38.0624	128.307	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	8.8	1366	5.5	20.5	147242	0	7787
23841	378	GF04013454S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	100237	0	2
23845	713	GF01012611S	soil	35.9195	138.831	Asia	2017	2017	forest	gITS7/ITS4ngs	10.2	1040	5.3	26.4	40945	0	360
23856	246	GF05009613S	soil	46.2	7.2	Europe	2014	2014	forest	ITS3/ITS4	7.5	720	5.9	13.8	19424	0	39
23858	378	GF04013073S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	94342	0	3
23859	378	GF04013109S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	127494	0	4
23861	95	GF05022444S	soil	47.6485	-72.5975	North America	2017	2017	forest	fITS7/ITS4	3.9	795	4.4	23.3	32390	0	263
23862	208	GF05012533S	soil	44.8	-84.8	North America	2019	2019	forest	5.8S_Fun/ITS4_Fun	6	903	5.3	9.3	76805	0	7
23867	378	GF04012600S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	146071	0	1
23868	525	GF03007601S	soil	62.61	30.34	Europe	2017	2017	forest	fITS7/ITS4	2.8	664	4.5	25.6	58986	0	323
23872	265	GF05006031S	soil	27.4376	106.192	Asia	2018	2018	forest	ITS1F/ITS2	15.8	811	6.6	13.5	74539	0	9
23877	835	GF01002215S	soil	-30.1119	115.259	Australia	2013	2013	woodland	ITS1F/ITS4	19.3	523	6.5	1.5	89650	0	3
23878	190	GF05013670S	soil	-37.5702	145.518	Australia	2017	2017	forest	ITS1F/ITS4	10.5	1399	4.8	10.1	48504	0	15
23879	286	GF05004037S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	59484	0	5
23891	95	GF05022241S	soil	48.2304	-78.4403	North America	2017	2017	forest	fITS7/ITS4	2.2	912	4.8	26.2	59349	0	680
23894	79	GF05023441S	topsoil	38.47	108.7	Asia	2017	2017	desert	ITS5/ITS2	8.5	347	8.5	0	56869	0	1
23897	400	GF04006439S	soil	33.478	126.728	Asia	2015	2015	woodland	ITS3/ITS4	14.3	1934	5.5	23.2	35700	0	1
23916	378	GF04013113S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	104325	0	1
23937	378	GF04013115S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	323664	0	220
23940	525	GF03007613S	soil	43.07	11.28	Europe	2017	2017	forest	fITS7/ITS4	12.9	815	5.9	7.9	59008	0	272
23946	80	GF05023252S	soil	36.301	-78.615	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.3	1138	5.5	6.9	50402	0	14373
23947	267	GF05005774S	root	28.3195	99.1257	Asia	2018	2018	forest	ITS1F/ITS4 then ITS3/ITS4	4.2	644	6	13.4	71273	0	5
23951	267	GF05005651S	root	28.3091	99.15	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	5.5	624	6.1	23.9	64893	0	11
23964	383	GF04008410S	soil	35.9224	138.811	Asia	2014	2014	forest	fITS7/ITS4	7.3	1227	5.3	26.8	38730	0	144
23969	461	GF04001678S	soil	53.1157	13.6758	Europe	2011	2011	grassland	fITS7/ITS4	8.9	580	5.9	14.7	45453	0	1
23970	461	GF04001619S	soil	52.9784	13.8263	Europe	2011	2011	grassland	fITS7/ITS4	8.9	588	5.8	12.1	37460	0	1
23980	478	GF04000504S	soil	50.7461	4.4022	Europe	2019	2019	forest	ITS86F/ITS4	9.9	904	4.6	7.3	27820	0	20
23981	478	GF04000432S	soil	50.7652	4.4393	Europe	2019	2019	forest	ITS86F/ITS4	10	808	4.8	4.5	24285	0	2040
23982	351	GF04019312S	soil	29.2446	118.113	Asia	2016	2016	forest	ITS1F/ITS2	16.6	1856	5.2	16.4	38121	0	1
23992	246	GF05009727S	soil	46.166	7.15	Europe	2014	2014	forest	ITS3/ITS4	8.9	758	6.1	9.7	40811	0	60
23993	336	GF04020581S	soil	16.9666	112.317	Asia	2014	2014	woodland	fITS7/ITS4	24.7	1847	NA	NA	32549	0	6
23994	371	GF04017772S	soil	35.0476	-83.4338	North America	2013	2013	forest	ITS1F/ITS4	11.9	1550	5.1	20.6	113199	0	295
24024	50	GF05025774S	soil	47.08	8.36	Europe	2014	2014	grassland	ITS3/ITS4	9.5	1819	6	11.5	37174	0	12
24027	378	GF04013215S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	204931	0	2
24032	378	GF04011944S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	136523	0	23
24044	378	GF04013122S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	30098	0	3
24047	351	GF04019388S	soil	31.3215	110.483	Asia	2015	2015	forest	ITS1F/ITS2	11.2	1270	5.7	17.8	42337	0	1
24049	405	GF04006027S	soil	43.3413	144.633	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	7.2	980	5.4	19.4	30793	0	3
24063	50	GF05026000S	soil	47.23	7.42	Europe	2013	2013	forest	ITS3/ITS4	6.6	1600	5.7	25.5	32254	0	10
24067	378	GF04012426S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	248557	0	1
24069	819	GF01004946S	rhizosphere soil	34.8898	113.345	Asia	2015	2015	cropland	ITS3/ITS4	15	589	8	1.1	43733	0	1
24077	819	GF01004923S	rhizosphere soil	33.4234	114.172	Asia	2015	2015	cropland	ITS3/ITS4	15.7	856	7.7	5.7	52390	0	2
24090	461	GF04001680S	soil	48.3823	9.45264	Europe	2011	2011	forest	fITS7/ITS4	7.6	978	5.3	19.2	57241	0	39
24091	378	GF04013145S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	45936	0	3
24109	246	GF05009564S	soil	46.2	7.2	Europe	2014	2014	forest	ITS3/ITS4	7.5	720	5.9	13.8	22816	0	3
24111	378	GF04013147S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	287594	0	27
24115	25	GF05028395S	soil	31.85	103.56	Asia	2020	2020	forest	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	71054	0	27
24129	351	GF04019353S	soil	30.3487	119.432	Asia	2015	2015	forest	ITS1F/ITS2	10.9	2237	5.4	17.7	64319	0	1
24133	236	GF05010202S	soil	35.637	-78.3991	North America	2018	2018	anthropogenic	ITS1F_KYO2/ITS2_KYO2	16.2	1133	5.3	7.1	81341	0	3
24134	312	GF04015793S	soil	58.4594	26.0845	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.7	651	5.7	20.4	5344	0	4
24151	371	GF04017787S	soil	35.5879	-83.0808	North America	2013	2013	forest	ITS1F/ITS4	8.3	1552	4.7	25.7	131317	0	30612
24153	48	GF05026370S	soil	50.5397	6.33807	Europe	2011	2011	forest	ITS1FI2/ITS2	7.4	979	4.2	24.5	165551	0	13
24159	378	GF04012749S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	213356	0	24
24166	703	GF01013501S	soil	46.4269	11.2968	Europe	2015	2015	forest	ITS1F/ITS2	10.3	900	6	7.8	52680	0	3168
24167	713	GF01012612S	soil	35.9195	138.831	Asia	2017	2017	forest	gITS7/ITS4ngs	10.2	1040	5.3	26.4	16774	0	361
24180	528	GF03007473S	rhizosphere soil	36.9334	-3.34748	Europe	2014	2014	shrubland	ITS86F/ITS4	10.4	563	7.1	5.8	157641	0	1
24181	262	GF05006476S	soil	38.4066	-7.86861	Europe	2018	2018	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	16.3	666	5.9	4.6	26869	0	2
24185	525	GF03007589S	soil	43.43	10.92	Europe	2017	2017	forest	fITS7/ITS4	13.2	915	7	5	58786	0	4
24190	722	GF01012126S	soil	36.7673	11.9965	Europe	2013	2013	forest	ITS3/ITS4	15.8	597	6.7	3.5	297703	0	4
24203	586	GF03001955S	root	50.88	4.95	Europe	2015	2015	forest	ITS1F/ITS2	10.3	800	5.8	2.6	77317	0	16
24221	95	GF05022382S	soil	46.4926	-72.7007	North America	2017	2017	forest	fITS7/ITS4	5.7	1135	5.6	18	51008	0	8
24224	246	GF05009590S	soil	46.2	7.2	Europe	2014	2014	forest	ITS3/ITS4	7.5	720	5.9	13.8	38757	0	72
24225	694	GF01014529S	soil	58.4176	26.588	Europe	2013	2013	forest	ITS3/ITS4	5.6	641	5.5	19.9	3974	0	2
24227	378	GF04013152S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	459111	0	7
24229	135	GF05018582S	soil	29.57	102	Asia	2018	2018	forest	ITS5/ITS2	7.2	622	6.4	22.5	70661	0	18
24235	683	GF01016410S	soil	31.11	-95.15	North America	2012	2012	forest	ITS3/ITS4	19.6	1208	5.1	3.3	5944	0	5
24240	536	GF03006922S	soil	46.8025	9.90753	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	1.2	1118	5.3	22.8	47966	0	47
24242	461	GF04001817S	soil	48.3791	9.37831	Europe	2011	2011	forest	fITS7/ITS4	7.6	877	5.4	15.7	49715	0	240
24254	713	GF01012613S	soil	35.9149	138.798	Asia	2016	2016	forest	gITS7/ITS4ngs	5.5	1432	4.6	24.2	33842	0	324
24259	422	GF04004733S	soil	29.608	102.076	Asia	2014	2014	forest	ITS3_KYO2/ITS4	11.3	731	6.2	15.3	37512	0	22
24260	10	GF05030243S	water	63.5514	19.7955	Arctic Ocean	2018	2018	aquatic	NS1short/RCA95m	4.2	592	NA	NA	16307	0	1
24262	236	GF05010227S	soil	35.9462	-78.945	North America	2018	2018	anthropogenic	ITS1F_KYO2/ITS2_KYO2	15.9	1137	5.1	7.1	152532	0	15
24281	312	GF05000695V	soil	18.23	-89.8	North America	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	7.2	3.3	16636	0	4
24287	417	GF04005107S	soil	26.1667	117.467	Asia	2018	2018	forest	ITS5/ITS2	20.2	1577	5.5	7	64691	0	2
24289	175	GF05014914S	root	38.7492	-83.4641	North America	2012	2012	forest	ITS3_KYO2/ITS4	13	1041	5.9	9.9	30134	0	18
24320	225	GF05011160S	soil	44.2	-122.26	North America	2012	2012	forest	gITS7/ITS4	11.1	1613	5.3	26.1	54074	0	288
24328	529	GF03007351S	rhizosphere soil	38.0321	128.463	Asia	2018	2018	forest	ITS3/ITS4	8.1	1382	5.4	22.6	145667	0	1
24330	494	GF03009420S	soil	51.1542	121.291	Asia	2017	2017	forest	ITS3/ITS4	-3.1	388	5.7	16.8	42777	0	1
24331	14	GF05029774S	root	52.3413	5.9104	Europe	2018	2018	forest	ITS86F/ITS4	9.9	797	4.7	29	20326	0	21
24336	312	GF04016155S	soil	58.3032	26.6695	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	619	5.3	18.4	6584	0	1
24338	62	GF05024563S	soil	68.759	23.737	Europe	2019	2019	tundra	gITS7/ITS4+ITS4arch	-0.8	398	4.9	12.3	2244	0	1
24351	835	GF01002231S	soil	-33.2204	150.027	Australia	2015	2015	forest	ITS1F/ITS4	12.5	888	5.7	4	70548	0	1
24352	378	GF04013158S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	28765	0	190
24353	713	GF01012614S	soil	35.9195	138.831	Asia	2017	2017	forest	gITS7/ITS4ngs	10.2	1040	5.3	26.4	36481	0	49
24360	336	GF04020576S	soil	21.8215	113.974	Asia	2014	2014	woodland	fITS7/ITS4	23.7	1681	NA	NA	15785	0	1
24374	378	GF04013174S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	164026	0	2
24379	194	GF05013191S	soil	60.2775	16.8758	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	5.9	603	4.3	19	23883	0	862
24387	378	GF04013159S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	258226	0	17
24395	803	GF01005950S	soil	52.9207	13.643	Europe	2011	2011	forest	ITS1F/ITS4	9	590	4.5	16.3	7115	0	21
24402	378	GF04013160S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	52413	0	3
24403	312	GF04015797S	soil	58.1307	25.2666	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.7	690	5.9	17.4	4676	0	5
24407	312	GF04015798S	soil	58.9508	23.6304	Europe	2015	2015	woodland	ITS9MUNngs/ITS4ngsUni	6.5	607	6.1	14.5	5510	0	5
24409	194	GF05012926S	soil	-20.0186	29.4772	Africa	2012	2012	woodland	ITS9MUNngs/ITS4ngsUni	18.8	668	6.1	0	12549	0	597
24412	267	GF05005670S	root	28.3243	99.0916	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	3.1	639	5.7	23.1	120224	0	1
24416	221	GF05011260S	soil	43.0955	-85.6771	North America	2017	2017	cropland	ITS1F/ITS2	8.7	821	6.1	10	68266	0	2
24424	216	GF05011686S	topsoil	26.5336	114.191	Asia	2013	2013	forest	ITS5/ITS2	16.6	1385	5.6	9.7	59145	0	192
24427	378	GF04012259S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	461739	0	74
24429	417	GF04005095S	soil	26.1667	117.467	Asia	2018	2018	forest	ITS5/ITS2	20.2	1577	5.5	7	69230	0	1
24431	106	GF05021342S	soil	36.7397	129.234	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	10.2	1281	5.1	28.1	14136	0	12
24432	378	GF04011923S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	587808	0	13
24436	111	GF05020292S	soil	47.5	14.0667	Europe	2016	2016	grassland	ITS1F/ITS2	8.1	822	5.4	15.9	1280	0	2
24442	525	GF03007609S	soil	52.87	23.61	Europe	2017	2017	forest	fITS7/ITS4	7.3	624	5	16.6	52319	0	535
24449	405	GF04006051S	soil	43.3463	144.654	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.9	1069	5.3	21.3	64680	0	8
24451	110	GF05020357S	soil	58.0667	12.0167	Europe	2015	2015	forest	ITS1F/ITS2	7	900	4.3	16.6	20504	0	1
24453	378	GF04011751S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	270108	0	2
24456	38	GF05027096S	root	51.14	10.38	Europe	2017	2017	forest	ITS3_KYO2/ITS4	7.9	679	5.7	16.7	17384	0	198
24461	267	GF05005667S	root	28.3243	99.0916	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	3.1	639	5.7	23.1	119666	0	2
24466	479	GF04000329S	soil	50.8756	4.98592	Europe	2018	2018	forest	ITS86F/ITS4	10.5	729	6.3	3.2	22950	0	272
24478	38	GF05027324S	root	52.92	13.86	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	603	4.7	16.6	22891	0	24
24479	50	GF05026144S	soil	46.23	6.3	Europe	2013	2013	forest	ITS3/ITS4	10.6	1096	5.8	13.3	26806	0	13
24480	38	GF05027322S	root	52.9	13.93	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.9	587	4.8	14.5	47788	0	834
24493	378	GF04013164S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	313858	0	3
24501	312	GF04015523S	soil	58.4602	24.7764	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6.1	691	6.4	13.6	3597	0	1
24502	400	GF04006443S	soil	33.478	126.728	Asia	2015	2015	woodland	ITS3/ITS4	14.3	1934	5.5	23.2	37162	0	2
24504	597	GF03000242S	soil	61.5378	24.0294	Europe	2019	2019	forest	ITS_S2F + ITS3 mixed 1:1/ITS4	4	645	4.4	20.8	49889	0	21
24506	378	GF04013165S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	48713	0	16
24513	378	GF04012385S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	136591	0	6
24514	683	GF01016608S	soil	31.11	-95.15	North America	2012	2012	forest	ITS3/ITS4	19.6	1208	5.1	3.3	41682	0	477
24527	383	GF04008413S	soil	35.9226	138.81	Asia	2014	2014	forest	fITS7/ITS4	7.3	1227	5.2	25.5	32846	0	1794
24534	518	GF03007767S	soil	47.4465	-61.7615	North America	2011	2011	wetland	ITS1F/ITS4	5.2	939	5	24.1	7391	0	12
24538	210	GF05012380S	soil	42.1667	128.1	Asia	2017	2017	forest	ITS5/ITS2	1.9	963	5.6	16.1	42721	0	1
24539	378	GF04013167S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	79198	0	1
24542	461	GF04001682S	soil	48.4454	9.47639	Europe	2011	2011	forest	fITS7/ITS4	7.5	996	6	17.3	35135	0	1
24555	106	GF05021391S	root	37.9808	127.457	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	9.5	1301	5.5	22.6	93792	0	579
24556	378	GF04012236S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	49640	0	1
24557	26	GF05028366S	glacial ice debris	32.7637	77.3353	Asia	2018	2018	desert	ITS1/ITS2	-6.6	812	NA	NA	85882	0	1
24562	461	GF04001690S	soil	52.8885	13.6707	Europe	2011	2011	forest	fITS7/ITS4	8.9	615	4.6	16.3	46667	0	1070
24567	641	GF02000473S	soil	43.55	-96.97	North America	2003	2015	grassland	fITS7/ITS4	8	668	6.8	4.4	89252	0	1
24575	218	GF05011500S	soil	29.2519	118.158	Asia	2012	2012	forest	ITS1F/ITS4	14.8	2450	5.4	11.3	3471	0	74
24582	51	GF05025295S	soil	-19.9669	31.3835	Africa	2017	2018	forest	ITS1F/ITS4	18.8	585	6.3	0	53966	0	12
24584	408	GF04005700S	litter	56.801	59.425	Asia	2017	2017	forest	fITS7/ITS4	1.7	556	5.2	23.7	26283	0	7
24586	95	GF05022290S	soil	48.8831	-78.397	North America	2017	2017	forest	fITS7/ITS4	1.5	1011	4.8	31	51615	0	15
24587	228	GF05010654S	root	1.4228	103.747	Asia	2018	2018	mangrove	ITS1F/ITS2	26.9	2239	5.3	14.5	12999	0	1
24604	312	GF04015801S	soil	56.7718	22.5999	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	6.5	611	5.7	15.1	6194	0	7
24610	116	GF05019871S	soil	47.36	15.05	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.2	913	5.1	13.6	35943	0	19
24617	51	GF05025688S	soil	-10.75	29.0669	Africa	2017	2018	forest	ITS1F/ITS4	21.2	1323	5.5	0	51118	0	1
24620	378	GF04011930S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	764498	0	5
24621	378	GF04010515S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	552105	0	205
24622	378	GF04013172S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	308918	0	27
24623	378	GF04013173S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	131295	0	4
24624	378	GF04012376S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	486560	0	30
24627	378	GF04010535S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	266934	0	35
24634	619	GF02005074S	root	46.33	15.2	Europe	2017	2017	forest	gITS7/ITS4	10.1	1097	5.7	8.9	5226	0	13
24636	50	GF05026094S	soil	47.48	7.92	Europe	2013	2013	forest	ITS3/ITS4	8.7	1383	5.9	21.9	48640	0	1
24640	543	GF03006544S	soil	31.3167	110.483	Asia	2014	2014	forest	gITS7/ITS4	11.4	1245	6.2	16.2	13535	0	2
24644	99	GF05022015S	air	46.34	-63.17	North America	2011	2011	cropland	ITS5/ITS4	5.7	1196	4.9	16.3	56883	0	4
24651	543	GF03006545S	soil	18.7	108.783	Asia	2014	2014	forest	gITS7/ITS4	24.7	1196	5.6	5.6	37897	0	63
24652	835	GF01002239S	soil	-22.5707	118.081	Australia	2011	2011	shrubland	ITS1F/ITS4	23.6	382	7.3	0.1	118667	0	5
24654	35	GF05027812S	soil	29.207	119.649	Asia	2018	2018	shrubland	gITS7/ITS4	15.1	1855	5.5	8.9	58622	0	703
24659	95	GF05022394S	soil	47.8983	-78.8358	North America	2017	2017	forest	fITS7/ITS4	2.8	794	4.8	26.8	62865	0	33
24675	789	GF01006564S	deadwood	65.4167	16.1	Europe	NA	NA	forest	gITS7/ITS4	1.8	545	4.8	18	35540	0	3
24686	378	GF04013180S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	33395	0	33
