id,scientificName,latitude,longitude,eventDate,basisOfRecord,occurrenceStatus,datasetName,institutionCode,abundance
19139,Amanita,43.17,11.2,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2684
19141,Amanita,51.2677,10.2394,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1680
19142,Amanita,48.479,9.29479,2011-01-01,MaterialSample,present,Amanita_study,GBIF,479
19145,Amanita,23.21,112.32,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
19158,Amanita,41.8694,2.87528,2015-01-01,MaterialSample,present,Amanita_study,GBIF,671
19160,Amanita,28.31,99.1474,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19168,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10
19171,Amanita,51.072,4.561,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
19173,Amanita,37.9808,127.457,2019-01-01,MaterialSample,present,Amanita_study,GBIF,13257
19174,Amanita,36.4229,126.615,2019-01-01,MaterialSample,present,Amanita_study,GBIF,47
19176,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
19193,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,23
19195,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,45
19204,Amanita,52.8291,10.316,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3866
19205,Amanita,46.82,9.86,2012-01-01,MaterialSample,present,Amanita_study,GBIF,139
19206,Amanita,-12.9326,135.202,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
19223,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,37
19225,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,26
19226,Amanita,-33.6478,150.275,2012-01-01,MaterialSample,present,Amanita_study,GBIF,5
19234,Amanita,56.85,59.827,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
19236,Amanita,56.85,59.827,2017-01-01,MaterialSample,present,Amanita_study,GBIF,16
19245,Amanita,-13.3541,37.1055,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
19251,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19254,Amanita,41.1444,-79.8319,2010-01-01,MaterialSample,present,Amanita_study,GBIF,1
19255,Amanita,51.1275,10.3797,2011-01-01,MaterialSample,present,Amanita_study,GBIF,312
19257,Amanita,9.2639,2.1861,2010-01-01,MaterialSample,present,Amanita_study,GBIF,36
19259,Amanita,38.4397,-112.068,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
19264,Amanita,16.9588,112.335,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
19281,Amanita,35.9195,138.831,2017-01-01,MaterialSample,present,Amanita_study,GBIF,747
19284,Amanita,46.5851,-72.6867,2017-01-01,MaterialSample,present,Amanita_study,GBIF,475
19285,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,51
19297,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,25
19319,Amanita,52.88,13.9,2017-01-01,MaterialSample,present,Amanita_study,GBIF,134
19320,Amanita,52.91,13.85,2017-01-01,MaterialSample,present,Amanita_study,GBIF,35
19321,Amanita,51.6581,9.57928,2017-01-01,MaterialSample,present,Amanita_study,GBIF,122
19328,Amanita,35.9149,138.798,2016-01-01,MaterialSample,present,Amanita_study,GBIF,50
19333,Amanita,46.2,7.2,2014-01-01,MaterialSample,present,Amanita_study,GBIF,14
19338,Amanita,47.05,7.48,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
19357,Amanita,29.2586,118.144,2016-01-01,MaterialSample,present,Amanita_study,GBIF,15
19358,Amanita,40.0342,115.461,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
19359,Amanita,23.175,112.553,2014-01-01,MaterialSample,present,Amanita_study,GBIF,48
19361,Amanita,-20.4669,29.5334,2017-01-01,MaterialSample,present,Amanita_study,GBIF,107
19366,Amanita,45.85,9,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
19376,Amanita,50.0179,14.5358,2017-01-01,MaterialSample,present,Amanita_study,GBIF,22
19379,Amanita,50.6191,14.5405,2018-01-01,MaterialSample,present,Amanita_study,GBIF,38
19384,Amanita,18.7308,108.905,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19387,Amanita,37.3943,129.029,2020-01-01,MaterialSample,present,Amanita_study,GBIF,7
19394,Amanita,28.3096,99.1498,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
19397,Amanita,28.3195,99.1257,2018-01-01,MaterialSample,present,Amanita_study,GBIF,2
19399,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,13
19401,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,1
19402,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,13
19415,Amanita,-12.6208,132.634,2012-01-01,MaterialSample,present,Amanita_study,GBIF,3
19434,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
19435,Amanita,3.2381,101.973,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
19454,Amanita,29.5872,102.031,2014-01-01,MaterialSample,present,Amanita_study,GBIF,29
19457,Amanita,58.3843,26.7744,2020-01-01,MaterialSample,present,Amanita_study,GBIF,6
19460,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
19465,Amanita,52.185,-3.39097,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
19468,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
19477,Amanita,51.2639,10.241,2011-01-01,MaterialSample,present,Amanita_study,GBIF,273
19478,Amanita,51.1789,10.3783,2011-01-01,MaterialSample,present,Amanita_study,GBIF,59
19486,Amanita,-41.1066,-71.5192,2015-01-01,MaterialSample,present,Amanita_study,GBIF,17
19500,Amanita,-41.6765,-71.4561,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
19507,Amanita,-41.6765,-71.4561,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
19524,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,8
19531,Amanita,47.44,11.06,2016-01-01,MaterialSample,present,Amanita_study,GBIF,893
19532,Amanita,49.3123,16.784300000000002,2014-01-01,MaterialSample,present,Amanita_study,GBIF,52
19533,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,11
19536,Amanita,28.23,113.18,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
19541,Amanita,-30.0912,115.153,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
19542,Amanita,46,130,2018-01-01,MaterialSample,present,Amanita_study,GBIF,86
19544,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,36
19545,Amanita,46.82,9.86,2013-01-01,MaterialSample,present,Amanita_study,GBIF,135
19546,Amanita,43.17,11.2,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3316
19550,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,65
19552,Amanita,36.9511,-3.33518,2013-01-01,MaterialSample,present,Amanita_study,GBIF,112
19556,Amanita,42.1667,128.1,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19557,Amanita,33.5594,111.708,2013-01-01,MaterialSample,present,Amanita_study,GBIF,6878
19559,Amanita,58.9719,26.9422,2015-01-01,MaterialSample,present,Amanita_study,GBIF,18
19581,Amanita,29.08,117.9,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
19585,Amanita,28.23,113.18,2016-01-01,MaterialSample,present,Amanita_study,GBIF,32
19586,Amanita,37.4653,126.955,2015-01-01,MaterialSample,present,Amanita_study,GBIF,15
19588,Amanita,42.0667,128.05,2014-01-01,MaterialSample,present,Amanita_study,GBIF,372
19598,Amanita,42.1777,112.228,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
19600,Amanita,55.1848,8.94986,2014-01-01,MaterialSample,present,Amanita_study,GBIF,306
19602,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,109
19603,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,50028
19611,Amanita,38.155,113.551,2018-01-01,MaterialSample,present,Amanita_study,GBIF,11
19612,Amanita,47.1496,13.783,2018-01-01,MaterialSample,present,Amanita_study,GBIF,10
19625,Amanita,29.83,92.41,2019-01-01,MaterialSample,present,Amanita_study,GBIF,77
19626,Amanita,29.82,92.36,2019-01-01,MaterialSample,present,Amanita_study,GBIF,2
19629,Amanita,35.9488,138.827,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
19646,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
19652,Amanita,23.1667,112.167,2017-01-01,MaterialSample,present,Amanita_study,GBIF,29
19653,Amanita,56.801,59.425,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19654,Amanita,37.965,128.521,2020-01-01,MaterialSample,present,Amanita_study,GBIF,57
19655,Amanita,67.8558,20.2253,2007-01-01,MaterialSample,present,Amanita_study,GBIF,2
19661,Amanita,51.3321,10.358,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1
19666,Amanita,37.8426,-119.938,2011-01-01,MaterialSample,present,Amanita_study,GBIF,3
19667,Amanita,42.1667,128.1,2017-01-01,MaterialSample,present,Amanita_study,GBIF,90
19670,Amanita,46.82,9.86,2014-01-01,MaterialSample,present,Amanita_study,GBIF,527
19688,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,10
19690,Amanita,45.85,9,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
19700,Amanita,32.7589,77.3277,2018-01-01,MaterialSample,present,Amanita_study,GBIF,18
19706,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19714,Amanita,35.9174,138.818,2017-01-01,MaterialSample,present,Amanita_study,GBIF,388
19715,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6094
19718,Amanita,-35.655,138.163,2014-01-01,MaterialSample,present,Amanita_study,GBIF,11
19721,Amanita,35.082,-83.2344,2017-01-01,MaterialSample,present,Amanita_study,GBIF,27
19722,Amanita,-20.69,-40.73,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
19725,Amanita,49.297,16.715,2013-01-01,MaterialSample,present,Amanita_study,GBIF,8
19729,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
19735,Amanita,47.08,8.36,2014-01-01,MaterialSample,present,Amanita_study,GBIF,42
19737,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,9
19743,Amanita,53.1366,10.799,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4079
19744,Amanita,45.08,-73.38,2010-01-01,MaterialSample,present,Amanita_study,GBIF,14
19748,Amanita,47.9461,-91.7581,2014-01-01,MaterialSample,present,Amanita_study,GBIF,283
19751,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19760,Amanita,37.2828,127.371,2019-01-01,MaterialSample,present,Amanita_study,GBIF,332
19763,Amanita,22.1564,100.685,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
19765,Amanita,46.166,7.15,2014-01-01,MaterialSample,present,Amanita_study,GBIF,481
19766,Amanita,50.88,4.95,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
19780,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,36
19784,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
19785,Amanita,-15.1834,28.1671,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
19804,Amanita,53.124,-2.20868,2011-01-01,MaterialSample,present,Amanita_study,GBIF,3
19806,Amanita,56.848,59.863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
19807,Amanita,29.572,101.987,2014-01-01,MaterialSample,present,Amanita_study,GBIF,7
19817,Amanita,28.3243,99.0916,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
19826,Amanita,37.6204,-79.4724,2012-01-01,MaterialSample,present,Amanita_study,GBIF,392
19827,Amanita,41.3915,-73.956,2013-01-01,MaterialSample,present,Amanita_study,GBIF,10
19831,Amanita,46.7353,9.85465,2015-01-01,MaterialSample,present,Amanita_study,GBIF,18
19832,Amanita,56.801,59.425,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
19856,Amanita,3.2381,101.973,2014-01-01,MaterialSample,present,Amanita_study,GBIF,104
19859,Amanita,51.3372,10.3593,2011-01-01,MaterialSample,present,Amanita_study,GBIF,53
19866,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,591
19867,Amanita,50.9862,121.809,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
19868,Amanita,56.8689,24.3535,2020-01-01,MaterialSample,present,Amanita_study,GBIF,17
19871,Amanita,28.3191,99.13,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
19872,Amanita,18.7394,108.908,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
19881,Amanita,-33.6088,150.723,2015-01-01,MaterialSample,present,Amanita_study,GBIF,680
19885,Amanita,28.23,113.18,2016-01-01,MaterialSample,present,Amanita_study,GBIF,11
19888,Amanita,-36.9162,174.646,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
19899,Amanita,37.9,14,2017-01-01,MaterialSample,present,Amanita_study,GBIF,9
19903,Amanita,48.378,9.435,2011-01-01,MaterialSample,present,Amanita_study,GBIF,3
19906,Amanita,35.0476,-83.4338,2013-01-01,MaterialSample,present,Amanita_study,GBIF,106
19908,Amanita,46.5878,11.4347,2015-01-01,MaterialSample,present,Amanita_study,GBIF,70
19909,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
19914,Amanita,42.4751,-73.3379,2013-01-01,MaterialSample,present,Amanita_study,GBIF,11
19957,Amanita,45.2487,8.69997,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
19959,Amanita,-11.48,27.67,2012-01-01,MaterialSample,present,Amanita_study,GBIF,14
19969,Amanita,28.57,114.6,2018-01-01,MaterialSample,present,Amanita_study,GBIF,44
19981,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,5
19982,Amanita,21.61,101.57,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
19991,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
20012,Amanita,50.9454,122.086,2017-01-01,MaterialSample,present,Amanita_study,GBIF,63
20018,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
20023,Amanita,35.9195,138.831,2016-01-01,MaterialSample,present,Amanita_study,GBIF,240
20024,Amanita,24.533,101.016,2015-01-01,MaterialSample,present,Amanita_study,GBIF,11
20031,Amanita,-33.6157,150.736,2015-01-01,MaterialSample,present,Amanita_study,GBIF,8
20047,Amanita,48.6676,14.7037,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1005
20052,Amanita,65.0059,16.5613,2018-01-01,MaterialSample,present,Amanita_study,GBIF,28
20059,Amanita,33.3953,120.654,2015-01-01,MaterialSample,present,Amanita_study,GBIF,28
20060,Amanita,37.5302,118.783,2015-01-01,MaterialSample,present,Amanita_study,GBIF,27
20062,Amanita,41.9881,127.939,2013-01-01,MaterialSample,present,Amanita_study,GBIF,155
20067,Amanita,50.88,4.95,2015-01-01,MaterialSample,present,Amanita_study,GBIF,137
20073,Amanita,50.88,4.95,2015-01-01,MaterialSample,present,Amanita_study,GBIF,113
20076,Amanita,46.166,7.15,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
20087,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,48
20088,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,96
20092,Amanita,52.91,13.91,2017-01-01,MaterialSample,present,Amanita_study,GBIF,101
20094,Amanita,38.2732,-122.247,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
20116,Amanita,49.2631,16.6481,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
20128,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
20129,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,18
20130,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
20146,Amanita,78.905,12.0792,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
20147,Amanita,48.5222,-79.4644,2017-01-01,MaterialSample,present,Amanita_study,GBIF,22
20148,Amanita,48.365,9.2338,2011-01-01,MaterialSample,present,Amanita_study,GBIF,105
20156,Amanita,40.0342,115.461,2013-01-01,MaterialSample,present,Amanita_study,GBIF,7
20157,Amanita,26.5336,114.191,2013-01-01,MaterialSample,present,Amanita_study,GBIF,526
20158,Amanita,26.5336,114.191,2013-01-01,MaterialSample,present,Amanita_study,GBIF,41
20162,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,1
20163,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,22
20168,Amanita,27.52,89.76,2018-01-01,MaterialSample,present,Amanita_study,GBIF,5
20172,Amanita,53.12,-2.21,2012-01-01,MaterialSample,present,Amanita_study,GBIF,33
20176,Amanita,53.2,13.87,2019-01-01,MaterialSample,present,Amanita_study,GBIF,131
20177,Amanita,37.87,-122.24,2016-01-01,MaterialSample,present,Amanita_study,GBIF,13
20182,Amanita,42.4751,-73.3379,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
20186,Amanita,48.6632,14.7079,2015-01-01,MaterialSample,present,Amanita_study,GBIF,17
20189,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
20195,Amanita,24.533,101.016,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
20199,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
20202,Amanita,56.848,59.863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
20206,Amanita,49.318600000000004,16.7881,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
20224,Amanita,-35.128,150.658,2012-01-01,MaterialSample,present,Amanita_study,GBIF,366
20230,Amanita,33.5,111.933,2014-01-01,MaterialSample,present,Amanita_study,GBIF,118
20244,Amanita,62.2303,25.7441,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
20254,Amanita,36.3639,52.0907,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1535
20256,Amanita,-10.4825,105.556,2013-01-01,MaterialSample,present,Amanita_study,GBIF,4
20266,Amanita,-40.79,-72.95,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
20271,Amanita,-22.5664,45.3642,2010-01-01,MaterialSample,present,Amanita_study,GBIF,2
20276,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,66
20277,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,81
20278,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6453
20279,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,68
20280,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
20281,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,330
20282,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,689
20293,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,45
20297,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,26
20298,Amanita,24.533,101.016,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
20299,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,70
20303,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,14
20304,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,40
20305,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
20307,Amanita,24.53,101.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
20310,Amanita,-35.098,138.678,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
20311,Amanita,29.83,92.37,2019-01-01,MaterialSample,present,Amanita_study,GBIF,3809
20313,Amanita,29.83,92.45,2019-01-01,MaterialSample,present,Amanita_study,GBIF,8899
20315,Amanita,29.83,92.49,2019-01-01,MaterialSample,present,Amanita_study,GBIF,3
20316,Amanita,29.83,92.4,2019-01-01,MaterialSample,present,Amanita_study,GBIF,2763
20327,Amanita,36.6645,-121.758,2017-01-01,MaterialSample,present,Amanita_study,GBIF,7
20335,Amanita,38.0321,128.463,2018-01-01,MaterialSample,present,Amanita_study,GBIF,11
20346,Amanita,26.2333,101.55,2018-01-01,MaterialSample,present,Amanita_study,GBIF,7
20355,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,630
20367,Amanita,57.29,13.98,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
20370,Amanita,19.55,-98.73,2018-01-01,MaterialSample,present,Amanita_study,GBIF,2
20371,Amanita,19.55,-98.73,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
20378,Amanita,47.23,7.42,2014-01-01,MaterialSample,present,Amanita_study,GBIF,256
20393,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1091
20400,Amanita,-32.8346,135.156,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
20411,Amanita,52.6095,9.27275,2017-01-01,MaterialSample,present,Amanita_study,GBIF,109
20413,Amanita,24.533,101.016,2015-01-01,MaterialSample,present,Amanita_study,GBIF,22
20414,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,5
20419,Amanita,58.2818,26.3757,2017-01-01,MaterialSample,present,Amanita_study,GBIF,9
20420,Amanita,-35.881100000000004,149.008,2014-01-01,MaterialSample,present,Amanita_study,GBIF,35
20422,Amanita,35.9195,138.831,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1540
20423,Amanita,51.7692,10.3953,2017-01-01,MaterialSample,present,Amanita_study,GBIF,813
20424,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1173
20425,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
20429,Amanita,19.18,109.38,2014-01-01,MaterialSample,present,Amanita_study,GBIF,30
20430,Amanita,56.848,59.863,2017-01-01,MaterialSample,present,Amanita_study,GBIF,50
20432,Amanita,41.4199,-74.0093,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
20437,Amanita,56.85,59.827,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
20448,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
20450,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,20
20451,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
20456,Amanita,50.88,4.95,2015-01-01,MaterialSample,present,Amanita_study,GBIF,10
20459,Amanita,51.5,121.25,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2308
20463,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,6
20474,Amanita,62.6,29.9,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
20476,Amanita,52.915,13.8874,2011-01-01,MaterialSample,present,Amanita_study,GBIF,337
20488,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
20489,Amanita,-31.3277,138.567,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
20491,Amanita,-13.534,143.048,2015-01-01,MaterialSample,present,Amanita_study,GBIF,159
20495,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,452
20496,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,6
20497,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,9
20498,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,304
20509,Amanita,46.29,7.87,2016-01-01,MaterialSample,present,Amanita_study,GBIF,10
20510,Amanita,56.798,59.425,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
20511,Amanita,47.29,26.05,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1906
20512,Amanita,56.801,59.425,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
20513,Amanita,47.23,7.42,2015-01-01,MaterialSample,present,Amanita_study,GBIF,140
20514,Amanita,58.418,26.5866,2014-01-01,MaterialSample,present,Amanita_study,GBIF,40
20515,Amanita,56.801,59.425,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
20521,Amanita,46.49,6.43,2014-01-01,MaterialSample,present,Amanita_study,GBIF,55
20524,Amanita,28.3283,99.0868,2017-01-01,MaterialSample,present,Amanita_study,GBIF,10
20525,Amanita,60.46,25.19,2008-01-01,MaterialSample,present,Amanita_study,GBIF,2
20531,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
20532,Amanita,27.12,100.17,2017-01-01,MaterialSample,present,Amanita_study,GBIF,53
20536,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,9289
20537,Amanita,50.5262,6.34092,2011-01-01,MaterialSample,present,Amanita_study,GBIF,613
20547,Amanita,42.53,-72.19,2012-01-01,MaterialSample,present,Amanita_study,GBIF,10334
20549,Amanita,47.28,7.74,2014-01-01,MaterialSample,present,Amanita_study,GBIF,53
20550,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,8
20553,Amanita,19.0133,162.292,2017-01-01,MaterialSample,present,Amanita_study,GBIF,108
20580,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,3
20584,Amanita,27.167,100.167,2015-01-01,MaterialSample,present,Amanita_study,GBIF,5
20585,Amanita,-24.8384,147.781,2014-01-01,MaterialSample,present,Amanita_study,GBIF,197
20587,Amanita,51.5167,121.25,2014-01-01,MaterialSample,present,Amanita_study,GBIF,16
20589,Amanita,21.61,101.57,2017-01-01,MaterialSample,present,Amanita_study,GBIF,2
20590,Amanita,58.5437,27.1765,2017-01-01,MaterialSample,present,Amanita_study,GBIF,4
20591,Amanita,19.18,109.38,2014-01-01,MaterialSample,present,Amanita_study,GBIF,15
20597,Amanita,62.2592,30.5263,2018-01-01,MaterialSample,present,Amanita_study,GBIF,13
20601,Amanita,60.79,24.17,2008-01-01,MaterialSample,present,Amanita_study,GBIF,3
20605,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
20611,Amanita,60.5833,7.5,2011-01-01,MaterialSample,present,Amanita_study,GBIF,2
20612,Amanita,57.5247,26.4851,2015-01-01,MaterialSample,present,Amanita_study,GBIF,26
20622,Amanita,46.314,-73.1086,2017-01-01,MaterialSample,present,Amanita_study,GBIF,78
20628,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,33
20633,Amanita,49.332,16.7581,2014-01-01,MaterialSample,present,Amanita_study,GBIF,28
20634,Amanita,35.9463,138.804,2014-01-01,MaterialSample,present,Amanita_study,GBIF,917
20635,Amanita,56.0738,13.2333,2007-01-01,MaterialSample,present,Amanita_study,GBIF,7
20643,Amanita,22.56,101.18,2020-01-01,MaterialSample,present,Amanita_study,GBIF,1
